id,target
670994,1
670995,1
670996,1
670997,0
670998,1
670999,0
671000,1
671001,0
671002,0
671003,1
671004,0
671005,1
671006,1
671007,1
671008,0
671009,0
671010,0
671011,0
671012,1
671013,0
671014,0
671015,0
671016,1
671017,0
671018,0
671019,0
671020,1
671021,0
671022,0
671023,1
671024,0
671025,1
671026,1
671027,1
671028,1
671029,0
671030,1
671031,1
671032,0
671033,0
671034,0
671035,0
671036,0
671037,0
671038,1
671039,0
671040,0
671041,0
671042,1
671043,1
671044,1
671045,1
671046,0
671047,1
671048,1
671049,0
671050,0
671051,0
671052,1
671053,0
671054,0
671055,0
671056,1
671057,1
671058,0
671059,0
671060,0
671061,1
671062,0
671063,1
671064,1
671065,0
671066,1
671067,0
671068,0
671069,1
671070,1
671071,0
671072,1
671073,0
671074,0
671075,1
671076,0
671077,0
671078,0
671079,1
671080,1
671081,1
671082,1
671083,0
671084,1
671085,1
671086,0
671087,1
671088,0
671089,1
671090,1
671091,0
671092,0
671093,0
671094,0
671095,0
671096,0
671097,1
671098,0
671099,1
671100,0
671101,1
671102,0
671103,0
671104,1
671105,0
671106,0
671107,0
671108,1
671109,0
671110,0
671111,1
671112,0
671113,1
671114,1
671115,0
671116,0
671117,1
671118,0
671119,0
671120,0
671121,1
671122,1
671123,1
671124,1
671125,1
671126,0
671127,0
671128,1
671129,1
671130,0
671131,1
671132,1
671133,1
671134,0
671135,1
671136,0
671137,1
671138,1
671139,1
671140,1
671141,1
671142,0
671143,0
671144,1
671145,0
671146,1
671147,1
671148,0
671149,1
671150,0
671151,1
671152,1
671153,0
671154,0
671155,0
671156,0
671157,0
671158,1
671159,1
671160,0
671161,0
671162,1
671163,1
671164,1
671165,0
671166,0
671167,0
671168,1
671169,0
671170,0
671171,1
671172,0
671173,0
671174,1
671175,1
671176,1
671177,0
671178,0
671179,1
671180,1
671181,0
671182,1
671183,1
671184,0
671185,0
671186,1
671187,1
671188,0
671189,1
671190,1
671191,1
671192,0
671193,1
671194,1
671195,1
671196,1
671197,1
671198,1
671199,1
671200,1
671201,0
671202,1
671203,1
671204,0
671205,1
671206,0
671207,0
671208,0
671209,0
671210,0
671211,0
671212,0
671213,1
671214,0
671215,0
671216,0
671217,0
671218,1
671219,0
671220,0
671221,0
671222,0
671223,0
671224,1
671225,1
671226,1
671227,0
671228,1
671229,1
671230,0
671231,0
671232,0
671233,1
671234,0
671235,1
671236,1
671237,1
671238,0
671239,1
671240,1
671241,1
671242,1
671243,0
671244,1
671245,1
671246,0
671247,1
671248,0
671249,0
671250,1
671251,1
671252,0
671253,0
671254,0
671255,0
671256,0
671257,0
671258,1
671259,0
671260,0
671261,0
671262,0
671263,0
671264,1
671265,1
671266,0
671267,0
671268,0
671269,0
671270,1
671271,0
671272,0
671273,0
671274,1
671275,1
671276,0
671277,0
671278,1
671279,1
671280,0
671281,0
671282,0
671283,0
671284,0
671285,0
671286,0
671287,0
671288,0
671289,0
671290,0
671291,0
671292,1
671293,0
671294,0
671295,0
671296,0
671297,0
671298,1
671299,0
671300,0
671301,0
671302,0
671303,0
671304,1
671305,1
671306,0
671307,0
671308,1
671309,1
671310,0
671311,0
671312,1
671313,0
671314,1
671315,0
671316,1
671317,1
671318,0
671319,1
671320,1
671321,1
671322,1
671323,0
671324,0
671325,1
671326,0
671327,0
671328,1
671329,0
671330,0
671331,1
671332,1
671333,0
671334,1
671335,1
671336,0
671337,0
671338,0
671339,1
671340,1
671341,0
671342,0
671343,0
671344,0
671345,1
671346,1
671347,1
671348,0
671349,1
671350,1
671351,1
671352,0
671353,0
671354,1
671355,0
671356,1
671357,0
671358,0
671359,1
671360,1
671361,0
671362,0
671363,0
671364,1
671365,1
671366,1
671367,0
671368,1
671369,0
671370,0
671371,0
671372,1
671373,1
671374,1
671375,1
671376,1
671377,1
671378,1
671379,0
671380,1
671381,1
671382,1
671383,1
671384,1
671385,0
671386,1
671387,1
671388,0
671389,0
671390,1
671391,0
671392,1
671393,0
671394,1
671395,1
671396,1
671397,1
671398,1
671399,1
671400,0
671401,1
671402,0
671403,1
671404,0
671405,1
671406,0
671407,0
671408,1
671409,0
671410,0
671411,1
671412,0
671413,0
671414,1
671415,0
671416,1
671417,1
671418,0
671419,0
671420,1
671421,1
671422,0
671423,0
671424,0
671425,0
671426,1
671427,0
671428,0
671429,1
671430,0
671431,1
671432,0
671433,0
671434,1
671435,1
671436,0
671437,0
671438,1
671439,0
671440,1
671441,0
671442,1
671443,0
671444,1
671445,0
671446,0
671447,1
671448,0
671449,0
671450,1
671451,1
671452,0
671453,0
671454,1
671455,1
671456,1
671457,0
671458,0
671459,1
671460,1
671461,0
671462,0
671463,0
671464,0
671465,1
671466,0
671467,0
671468,1
671469,0
671470,1
671471,1
671472,1
671473,1
671474,1
671475,0
671476,1
671477,1
671478,1
671479,1
671480,1
671481,0
671482,1
671483,1
671484,0
671485,0
671486,0
671487,1
671488,0
671489,1
671490,0
671491,0
671492,1
671493,0
671494,1
671495,0
671496,0
671497,0
671498,0
671499,0
671500,1
671501,0
671502,1
671503,0
671504,0
671505,1
671506,0
671507,0
671508,1
671509,1
671510,1
671511,1
671512,0
671513,1
671514,0
671515,0
671516,0
671517,1
671518,0
671519,1
671520,0
671521,0
671522,1
671523,0
671524,0
671525,0
671526,1
671527,1
671528,1
671529,1
671530,0
671531,0
671532,0
671533,0
671534,0
671535,1
671536,1
671537,0
671538,0
671539,1
671540,0
671541,1
671542,0
671543,0
671544,0
671545,1
671546,1
671547,0
671548,1
671549,0
671550,1
671551,1
671552,0
671553,1
671554,1
671555,0
671556,1
671557,1
671558,1
671559,0
671560,0
671561,0
671562,0
671563,0
671564,0
671565,1
671566,0
671567,1
671568,1
671569,1
671570,0
671571,0
671572,1
671573,0
671574,1
671575,0
671576,1
671577,0
671578,1
671579,0
671580,1
671581,0
671582,0
671583,1
671584,1
671585,1
671586,0
671587,0
671588,0
671589,0
671590,0
671591,0
671592,0
671593,0
671594,0
671595,1
671596,1
671597,1
671598,0
671599,1
671600,1
671601,1
671602,0
671603,0
671604,1
671605,1
671606,0
671607,0
671608,0
671609,0
671610,1
671611,0
671612,0
671613,1
671614,1
671615,0
671616,1
671617,1
671618,0
671619,0
671620,0
671621,1
671622,0
671623,0
671624,0
671625,0
671626,0
671627,1
671628,0
671629,0
671630,1
671631,0
671632,0
671633,1
671634,1
671635,1
671636,0
671637,1
671638,1
671639,1
671640,0
671641,0
671642,0
671643,0
671644,1
671645,0
671646,1
671647,1
671648,1
671649,0
671650,1
671651,0
671652,1
671653,0
671654,1
671655,1
671656,1
671657,1
671658,1
671659,0
671660,1
671661,0
671662,1
671663,0
671664,0
671665,1
671666,1
671667,0
671668,1
671669,0
671670,0
671671,1
671672,1
671673,0
671674,0
671675,0
671676,0
671677,0
671678,1
671679,1
671680,1
671681,0
671682,1
671683,0
671684,1
671685,0
671686,1
671687,1
671688,1
671689,0
671690,0
671691,1
671692,0
671693,0
671694,1
671695,0
671696,0
671697,1
671698,0
671699,0
671700,0
671701,0
671702,0
671703,0
671704,0
671705,1
671706,1
671707,0
671708,0
671709,0
671710,0
671711,1
671712,1
671713,1
671714,0
671715,1
671716,1
671717,1
671718,1
671719,1
671720,0
671721,1
671722,1
671723,0
671724,0
671725,1
671726,1
671727,1
671728,1
671729,0
671730,0
671731,1
671732,1
671733,1
671734,1
671735,1
671736,0
671737,1
671738,0
671739,1
671740,0
671741,0
671742,0
671743,0
671744,1
671745,1
671746,1
671747,1
671748,0
671749,0
671750,1
671751,1
671752,0
671753,1
671754,1
671755,0
671756,1
671757,1
671758,0
671759,0
671760,0
671761,1
671762,1
671763,1
671764,1
671765,0
671766,0
671767,1
671768,1
671769,0
671770,1
671771,0
671772,0
671773,0
671774,0
671775,1
671776,0
671777,0
671778,1
671779,0
671780,1
671781,1
671782,1
671783,0
671784,1
671785,1
671786,1
671787,0
671788,1
671789,1
671790,0
671791,0
671792,0
671793,1
671794,0
671795,1
671796,1
671797,0
671798,1
671799,1
671800,1
671801,0
671802,1
671803,1
671804,0
671805,1
671806,1
671807,0
671808,1
671809,0
671810,1
671811,1
671812,1
671813,0
671814,1
671815,1
671816,1
671817,0
671818,0
671819,0
671820,0
671821,0
671822,0
671823,1
671824,0
671825,1
671826,1
671827,0
671828,1
671829,1
671830,0
671831,0
671832,1
671833,0
671834,0
671835,0
671836,0
671837,0
671838,1
671839,0
671840,0
671841,0
671842,1
671843,1
671844,1
671845,0
671846,0
671847,0
671848,1
671849,0
671850,1
671851,1
671852,1
671853,1
671854,1
671855,1
671856,0
671857,1
671858,0
671859,0
671860,1
671861,1
671862,0
671863,1
671864,0
671865,1
671866,0
671867,0
671868,1
671869,1
671870,1
671871,1
671872,0
671873,0
671874,1
671875,0
671876,0
671877,1
671878,1
671879,0
671880,1
671881,1
671882,0
671883,1
671884,1
671885,1
671886,0
671887,0
671888,1
671889,1
671890,0
671891,0
671892,1
671893,0
671894,1
671895,0
671896,0
671897,1
671898,1
671899,1
671900,1
671901,1
671902,1
671903,1
671904,0
671905,1
671906,1
671907,1
671908,0
671909,0
671910,0
671911,1
671912,1
671913,1
671914,0
671915,0
671916,1
671917,1
671918,1
671919,0
671920,1
671921,0
671922,0
671923,0
671924,1
671925,1
671926,1
671927,0
671928,1
671929,0
671930,0
671931,1
671932,1
671933,0
671934,0
671935,1
671936,1
671937,0
671938,0
671939,1
671940,0
671941,0
671942,1
671943,0
671944,0
671945,1
671946,1
671947,0
671948,0
671949,1
671950,1
671951,1
671952,0
671953,0
671954,0
671955,0
671956,0
671957,0
671958,1
671959,1
671960,0
671961,0
671962,1
671963,0
671964,1
671965,1
671966,0
671967,1
671968,0
671969,0
671970,1
671971,0
671972,1
671973,1
671974,1
671975,1
671976,0
671977,0
671978,0
671979,1
671980,1
671981,0
671982,1
671983,1
671984,1
671985,0
671986,0
671987,1
671988,1
671989,1
671990,0
671991,0
671992,0
671993,0
671994,1
671995,1
671996,0
671997,1
671998,1
671999,0
672000,0
672001,0
672002,0
672003,0
672004,0
672005,0
672006,0
672007,0
672008,0
672009,1
672010,0
672011,0
672012,1
672013,1
672014,0
672015,0
672016,1
672017,1
672018,0
672019,1
672020,0
672021,1
672022,1
672023,0
672024,0
672025,0
672026,1
672027,0
672028,0
672029,1
672030,1
672031,0
672032,0
672033,1
672034,0
672035,1
672036,1
672037,1
672038,1
672039,0
672040,0
672041,1
672042,1
672043,1
672044,0
672045,1
672046,1
672047,1
672048,0
672049,1
672050,0
672051,1
672052,0
672053,1
672054,0
672055,1
672056,1
672057,0
672058,1
672059,1
672060,1
672061,0
672062,0
672063,0
672064,1
672065,1
672066,1
672067,0
672068,1
672069,0
672070,0
672071,0
672072,0
672073,1
672074,1
672075,0
672076,0
672077,1
672078,1
672079,0
672080,0
672081,0
672082,0
672083,0
672084,1
672085,0
672086,1
672087,0
672088,1
672089,1
672090,0
672091,0
672092,1
672093,0
672094,1
672095,0
672096,0
672097,1
672098,0
672099,1
672100,1
672101,1
672102,1
672103,1
672104,0
672105,1
672106,1
672107,0
672108,1
672109,0
672110,0
672111,0
672112,0
672113,1
672114,0
672115,1
672116,0
672117,0
672118,1
672119,1
672120,0
672121,0
672122,0
672123,1
672124,1
672125,1
672126,0
672127,0
672128,1
672129,0
672130,0
672131,0
672132,1
672133,1
672134,1
672135,0
672136,1
672137,1
672138,0
672139,0
672140,1
672141,0
672142,1
672143,0
672144,0
672145,1
672146,1
672147,1
672148,0
672149,1
672150,0
672151,0
672152,1
672153,0
672154,1
672155,0
672156,0
672157,1
672158,0
672159,1
672160,1
672161,1
672162,1
672163,0
672164,1
672165,1
672166,1
672167,0
672168,1
672169,1
672170,0
672171,1
672172,0
672173,0
672174,0
672175,1
672176,0
672177,0
672178,1
672179,0
672180,1
672181,1
672182,1
672183,0
672184,0
672185,1
672186,1
672187,1
672188,1
672189,1
672190,0
672191,0
672192,0
672193,0
672194,0
672195,1
672196,0
672197,0
672198,0
672199,1
672200,0
672201,1
672202,1
672203,1
672204,0
672205,1
672206,1
672207,0
672208,0
672209,0
672210,0
672211,0
672212,0
672213,0
672214,1
672215,0
672216,0
672217,1
672218,1
672219,1
672220,1
672221,1
672222,0
672223,1
672224,0
672225,0
672226,1
672227,1
672228,1
672229,0
672230,1
672231,1
672232,0
672233,0
672234,0
672235,0
672236,0
672237,0
672238,0
672239,1
672240,1
672241,1
672242,1
672243,0
672244,1
672245,0
672246,1
672247,1
672248,1
672249,1
672250,0
672251,0
672252,1
672253,1
672254,1
672255,0
672256,0
672257,1
672258,1
672259,0
672260,1
672261,0
672262,1
672263,1
672264,1
672265,1
672266,0
672267,0
672268,0
672269,1
672270,1
672271,1
672272,1
672273,0
672274,1
672275,1
672276,0
672277,0
672278,1
672279,0
672280,0
672281,1
672282,0
672283,0
672284,0
672285,0
672286,1
672287,0
672288,1
672289,1
672290,0
672291,1
672292,1
672293,0
672294,1
672295,0
672296,1
672297,0
672298,1
672299,0
672300,0
672301,0
672302,0
672303,1
672304,1
672305,0
672306,0
672307,0
672308,0
672309,0
672310,0
672311,1
672312,1
672313,0
672314,0
672315,0
672316,0
672317,0
672318,1
672319,0
672320,0
672321,1
672322,0
672323,1
672324,0
672325,1
672326,1
672327,1
672328,0
672329,1
672330,1
672331,0
672332,0
672333,1
672334,0
672335,0
672336,0
672337,1
672338,0
672339,1
672340,1
672341,1
672342,1
672343,0
672344,1
672345,0
672346,0
672347,0
672348,0
672349,1
672350,1
672351,1
672352,0
672353,1
672354,1
672355,0
672356,1
672357,0
672358,0
672359,1
672360,0
672361,0
672362,1
672363,0
672364,1
672365,1
672366,0
672367,0
672368,0
672369,1
672370,1
672371,1
672372,1
672373,0
672374,1
672375,1
672376,1
672377,0
672378,0
672379,1
672380,0
672381,1
672382,0
672383,1
672384,1
672385,0
672386,0
672387,1
672388,1
672389,1
672390,1
672391,0
672392,1
672393,0
672394,1
672395,1
672396,1
672397,0
672398,0
672399,0
672400,0
672401,0
672402,0
672403,0
672404,0
672405,1
672406,0
672407,1
672408,1
672409,1
672410,1
672411,0
672412,0
672413,1
672414,0
672415,1
672416,0
672417,1
672418,0
672419,0
672420,1
672421,0
672422,0
672423,0
672424,0
672425,0
672426,1
672427,1
672428,0
672429,0
672430,0
672431,0
672432,0
672433,1
672434,1
672435,1
672436,0
672437,0
672438,0
672439,0
672440,1
672441,1
672442,0
672443,1
672444,1
672445,1
672446,0
672447,1
672448,0
672449,0
672450,0
672451,1
672452,1
672453,0
672454,1
672455,0
672456,1
672457,0
672458,0
672459,1
672460,0
672461,1
672462,1
672463,0
672464,1
672465,0
672466,0
672467,1
672468,1
672469,1
672470,0
672471,1
672472,1
672473,0
672474,1
672475,0
672476,0
672477,1
672478,0
672479,0
672480,0
672481,1
672482,1
672483,0
672484,0
672485,1
672486,0
672487,0
672488,0
672489,1
672490,0
672491,0
672492,1
672493,0
672494,1
672495,0
672496,0
672497,1
672498,1
672499,1
672500,1
672501,1
672502,1
672503,0
672504,1
672505,1
672506,1
672507,1
672508,1
672509,0
672510,0
672511,0
672512,1
672513,0
672514,0
672515,0
672516,1
672517,0
672518,1
672519,1
672520,1
672521,0
672522,1
672523,1
672524,0
672525,1
672526,0
672527,0
672528,0
672529,1
672530,1
672531,0
672532,0
672533,0
672534,1
672535,1
672536,1
672537,0
672538,0
672539,0
672540,0
672541,0
672542,0
672543,1
672544,1
672545,1
672546,0
672547,1
672548,0
672549,0
672550,1
672551,1
672552,1
672553,0
672554,1
672555,0
672556,1
672557,0
672558,1
672559,0
672560,0
672561,0
672562,0
672563,0
672564,0
672565,1
672566,1
672567,0
672568,0
672569,0
672570,1
672571,1
672572,0
672573,1
672574,1
672575,1
672576,1
672577,1
672578,0
672579,1
672580,0
672581,1
672582,0
672583,1
672584,1
672585,0
672586,0
672587,0
672588,0
672589,1
672590,1
672591,1
672592,0
672593,0
672594,1
672595,0
672596,1
672597,0
672598,0
672599,0
672600,1
672601,0
672602,1
672603,0
672604,0
672605,1
672606,1
672607,0
672608,1
672609,0
672610,0
672611,0
672612,0
672613,1
672614,0
672615,0
672616,1
672617,0
672618,1
672619,1
672620,1
672621,0
672622,1
672623,1
672624,0
672625,1
672626,0
672627,0
672628,1
672629,1
672630,1
672631,0
672632,1
672633,0
672634,1
672635,1
672636,0
672637,0
672638,1
672639,1
672640,1
672641,0
672642,1
672643,1
672644,0
672645,1
672646,1
672647,0
672648,1
672649,0
672650,1
672651,1
672652,1
672653,0
672654,0
672655,1
672656,0
672657,0
672658,0
672659,0
672660,0
672661,1
672662,0
672663,1
672664,1
672665,0
672666,0
672667,0
672668,1
672669,0
672670,1
672671,0
672672,0
672673,0
672674,1
672675,1
672676,1
672677,0
672678,1
672679,0
672680,1
672681,0
672682,1
672683,1
672684,1
672685,0
672686,0
672687,1
672688,0
672689,0
672690,1
672691,1
672692,1
672693,0
672694,0
672695,1
672696,0
672697,0
672698,0
672699,0
672700,1
672701,1
672702,0
672703,1
672704,0
672705,1
672706,0
672707,0
672708,1
672709,0
672710,1
672711,1
672712,1
672713,1
672714,0
672715,1
672716,1
672717,0
672718,1
672719,0
672720,0
672721,0
672722,1
672723,1
672724,0
672725,0
672726,0
672727,0
672728,1
672729,1
672730,1
672731,0
672732,1
672733,0
672734,1
672735,0
672736,1
672737,0
672738,0
672739,0
672740,0
672741,0
672742,1
672743,0
672744,0
672745,0
672746,0
672747,0
672748,1
672749,0
672750,1
672751,1
672752,1
672753,0
672754,1
672755,1
672756,1
672757,1
672758,1
672759,0
672760,0
672761,1
672762,1
672763,0
672764,0
672765,1
672766,1
672767,0
672768,1
672769,0
672770,1
672771,1
672772,0
672773,0
672774,1
672775,1
672776,1
672777,0
672778,0
672779,0
672780,1
672781,0
672782,1
672783,1
672784,0
672785,1
672786,0
672787,0
672788,1
672789,0
672790,1
672791,1
672792,0
672793,1
672794,1
672795,1
672796,1
672797,1
672798,1
672799,1
672800,0
672801,0
672802,0
672803,1
672804,1
672805,1
672806,1
672807,1
672808,1
672809,0
672810,1
672811,1
672812,1
672813,1
672814,1
672815,0
672816,0
672817,0
672818,0
672819,0
672820,1
672821,0
672822,1
672823,1
672824,1
672825,1
672826,1
672827,0
672828,1
672829,1
672830,0
672831,1
672832,0
672833,0
672834,0
672835,0
672836,1
672837,1
672838,1
672839,0
672840,1
672841,1
672842,0
672843,0
672844,0
672845,0
672846,1
672847,1
672848,1
672849,1
672850,0
672851,1
672852,1
672853,1
672854,0
672855,0
672856,1
672857,0
672858,0
672859,1
672860,1
672861,0
672862,1
672863,1
672864,1
672865,0
672866,0
672867,1
672868,1
672869,0
672870,1
672871,0
672872,0
672873,1
672874,0
672875,1
672876,1
672877,0
672878,1
672879,0
672880,0
672881,1
672882,0
672883,1
672884,1
672885,0
672886,1
672887,1
672888,0
672889,0
672890,0
672891,0
672892,1
672893,0
672894,0
672895,0
672896,1
672897,0
672898,0
672899,0
672900,1
672901,0
672902,1
672903,0
672904,0
672905,0
672906,1
672907,0
672908,0
672909,0
672910,0
672911,0
672912,0
672913,1
672914,0
672915,1
672916,1
672917,1
672918,1
672919,0
672920,1
672921,0
672922,0
672923,0
672924,0
672925,0
672926,1
672927,1
672928,1
672929,0
672930,0
672931,1
672932,0
672933,1
672934,1
672935,0
672936,0
672937,1
672938,0
672939,1
672940,0
672941,0
672942,0
672943,0
672944,1
672945,1
672946,1
672947,0
672948,1
672949,1
672950,0
672951,0
672952,0
672953,0
672954,0
672955,0
672956,0
672957,0
672958,0
672959,0
672960,0
672961,0
672962,0
672963,0
672964,1
672965,1
672966,1
672967,0
672968,0
672969,0
672970,1
672971,0
672972,1
672973,0
672974,1
672975,0
672976,1
672977,0
672978,1
672979,0
672980,0
672981,0
672982,1
672983,1
672984,0
672985,0
672986,0
672987,1
672988,0
672989,0
672990,1
672991,0
672992,1
672993,1
672994,1
672995,1
672996,0
672997,0
672998,1
672999,0
673000,0
673001,1
673002,0
673003,1
673004,0
673005,0
673006,0
673007,1
673008,0
673009,0
673010,0
673011,0
673012,0
673013,0
673014,0
673015,1
673016,1
673017,0
673018,0
673019,1
673020,1
673021,0
673022,1
673023,1
673024,0
673025,1
673026,0
673027,1
673028,0
673029,0
673030,1
673031,1
673032,0
673033,1
673034,1
673035,0
673036,1
673037,1
673038,1
673039,0
673040,1
673041,0
673042,1
673043,0
673044,0
673045,1
673046,1
673047,1
673048,1
673049,0
673050,0
673051,1
673052,1
673053,0
673054,0
673055,1
673056,0
673057,1
673058,0
673059,0
673060,1
673061,1
673062,1
673063,0
673064,0
673065,0
673066,1
673067,1
673068,0
673069,1
673070,0
673071,1
673072,1
673073,1
673074,0
673075,0
673076,1
673077,0
673078,0
673079,1
673080,0
673081,1
673082,1
673083,0
673084,1
673085,0
673086,1
673087,0
673088,0
673089,0
673090,0
673091,0
673092,1
673093,0
673094,0
673095,1
673096,0
673097,0
673098,0
673099,1
673100,1
673101,1
673102,1
673103,0
673104,0
673105,1
673106,1
673107,0
673108,1
673109,0
673110,0
673111,1
673112,0
673113,0
673114,0
673115,1
673116,0
673117,0
673118,1
673119,1
673120,0
673121,0
673122,0
673123,0
673124,1
673125,1
673126,0
673127,1
673128,1
673129,0
673130,0
673131,1
673132,0
673133,1
673134,0
673135,0
673136,0
673137,0
673138,0
673139,1
673140,0
673141,0
673142,0
673143,1
673144,1
673145,1
673146,1
673147,1
673148,0
673149,0
673150,1
673151,1
673152,1
673153,0
673154,0
673155,0
673156,0
673157,1
673158,1
673159,1
673160,1
673161,1
673162,0
673163,1
673164,1
673165,1
673166,1
673167,1
673168,0
673169,0
673170,0
673171,1
673172,0
673173,1
673174,0
673175,0
673176,0
673177,0
673178,0
673179,0
673180,1
673181,0
673182,1
673183,1
673184,1
673185,1
673186,1
673187,1
673188,0
673189,1
673190,0
673191,1
673192,0
673193,0
673194,0
673195,0
673196,0
673197,0
673198,0
673199,1
673200,0
673201,0
673202,0
673203,1
673204,1
673205,0
673206,0
673207,1
673208,1
673209,0
673210,0
673211,1
673212,1
673213,0
673214,0
673215,1
673216,0
673217,0
673218,1
673219,1
673220,0
673221,1
673222,1
673223,0
673224,1
673225,0
673226,1
673227,0
673228,1
673229,1
673230,1
673231,1
673232,1
673233,0
673234,1
673235,1
673236,0
673237,1
673238,1
673239,1
673240,0
673241,1
673242,1
673243,0
673244,1
673245,0
673246,1
673247,1
673248,0
673249,1
673250,0
673251,0
673252,1
673253,1
673254,1
673255,1
673256,0
673257,1
673258,1
673259,0
673260,1
673261,1
673262,1
673263,1
673264,1
673265,1
673266,1
673267,1
673268,1
673269,0
673270,0
673271,0
673272,1
673273,0
673274,0
673275,0
673276,0
673277,0
673278,0
673279,0
673280,0
673281,0
673282,1
673283,0
673284,0
673285,0
673286,1
673287,0
673288,1
673289,0
673290,1
673291,0
673292,1
673293,0
673294,1
673295,1
673296,1
673297,0
673298,0
673299,1
673300,0
673301,1
673302,0
673303,1
673304,0
673305,1
673306,1
673307,1
673308,0
673309,1
673310,0
673311,0
673312,0
673313,1
673314,0
673315,1
673316,0
673317,0
673318,0
673319,1
673320,0
673321,0
673322,0
673323,1
673324,0
673325,1
673326,1
673327,0
673328,1
673329,1
673330,1
673331,1
673332,0
673333,1
673334,0
673335,1
673336,0
673337,1
673338,1
673339,1
673340,0
673341,0
673342,0
673343,1
673344,0
673345,0
673346,1
673347,0
673348,1
673349,1
673350,1
673351,0
673352,0
673353,1
673354,0
673355,0
673356,1
673357,1
673358,0
673359,1
673360,0
673361,1
673362,1
673363,0
673364,1
673365,1
673366,0
673367,1
673368,1
673369,0
673370,0
673371,1
673372,1
673373,1
673374,1
673375,1
673376,0
673377,0
673378,1
673379,0
673380,1
673381,0
673382,0
673383,1
673384,0
673385,1
673386,0
673387,1
673388,0
673389,0
673390,1
673391,0
673392,0
673393,0
673394,0
673395,0
673396,1
673397,0
673398,0
673399,1
673400,0
673401,0
673402,1
673403,1
673404,1
673405,1
673406,0
673407,1
673408,1
673409,0
673410,0
673411,1
673412,1
673413,1
673414,0
673415,1
673416,1
673417,1
673418,0
673419,0
673420,1
673421,1
673422,1
673423,0
673424,1
673425,0
673426,1
673427,1
673428,0
673429,1
673430,1
673431,0
673432,1
673433,1
673434,0
673435,0
673436,1
673437,0
673438,0
673439,1
673440,1
673441,0
673442,0
673443,1
673444,0
673445,1
673446,1
673447,1
673448,1
673449,0
673450,0
673451,1
673452,1
673453,1
673454,1
673455,0
673456,1
673457,0
673458,0
673459,0
673460,0
673461,0
673462,0
673463,1
673464,1
673465,0
673466,0
673467,0
673468,1
673469,0
673470,1
673471,1
673472,1
673473,1
673474,0
673475,0
673476,1
673477,0
673478,1
673479,0
673480,1
673481,0
673482,1
673483,1
673484,1
673485,1
673486,1
673487,1
673488,0
673489,0
673490,1
673491,0
673492,1
673493,1
673494,0
673495,0
673496,1
673497,1
673498,1
673499,1
673500,0
673501,1
673502,0
673503,1
673504,1
673505,1
673506,1
673507,0
673508,0
673509,1
673510,0
673511,1
673512,0
673513,0
673514,0
673515,0
673516,0
673517,0
673518,1
673519,0
673520,1
673521,1
673522,1
673523,0
673524,0
673525,0
673526,1
673527,1
673528,1
673529,1
673530,1
673531,1
673532,0
673533,0
673534,0
673535,1
673536,1
673537,0
673538,1
673539,0
673540,1
673541,0
673542,0
673543,1
673544,0
673545,0
673546,0
673547,0
673548,0
673549,0
673550,1
673551,1
673552,0
673553,1
673554,1
673555,1
673556,1
673557,1
673558,0
673559,0
673560,1
673561,1
673562,1
673563,0
673564,0
673565,1
673566,1
673567,0
673568,1
673569,0
673570,1
673571,1
673572,1
673573,1
673574,0
673575,1
673576,0
673577,1
673578,0
673579,1
673580,1
673581,1
673582,0
673583,1
673584,1
673585,1
673586,1
673587,1
673588,0
673589,1
673590,0
673591,1
673592,0
673593,1
673594,1
673595,1
673596,1
673597,1
673598,1
673599,0
673600,0
673601,0
673602,0
673603,1
673604,0
673605,0
673606,0
673607,0
673608,0
673609,1
673610,1
673611,1
673612,0
673613,0
673614,0
673615,1
673616,0
673617,0
673618,1
673619,0
673620,0
673621,1
673622,0
673623,1
673624,0
673625,1
673626,1
673627,1
673628,0
673629,1
673630,0
673631,0
673632,1
673633,1
673634,1
673635,0
673636,1
673637,0
673638,0
673639,0
673640,1
673641,0
673642,0
673643,1
673644,1
673645,0
673646,0
673647,0
673648,0
673649,1
673650,1
673651,0
673652,1
673653,0
673654,1
673655,1
673656,0
673657,1
673658,0
673659,0
673660,0
673661,0
673662,1
673663,1
673664,1
673665,0
673666,1
673667,0
673668,1
673669,0
673670,0
673671,1
673672,1
673673,1
673674,0
673675,0
673676,1
673677,1
673678,0
673679,0
673680,1
673681,1
673682,1
673683,0
673684,1
673685,0
673686,0
673687,0
673688,1
673689,0
673690,1
673691,0
673692,1
673693,1
673694,1
673695,1
673696,0
673697,0
673698,1
673699,1
673700,1
673701,1
673702,1
673703,1
673704,1
673705,1
673706,1
673707,0
673708,1
673709,0
673710,0
673711,1
673712,1
673713,0
673714,1
673715,0
673716,0
673717,0
673718,0
673719,0
673720,1
673721,0
673722,0
673723,0
673724,0
673725,1
673726,1
673727,0
673728,1
673729,1
673730,0
673731,0
673732,0
673733,1
673734,0
673735,0
673736,1
673737,1
673738,1
673739,1
673740,0
673741,1
673742,1
673743,1
673744,1
673745,0
673746,0
673747,0
673748,0
673749,1
673750,0
673751,0
673752,1
673753,0
673754,0
673755,1
673756,0
673757,1
673758,0
673759,1
673760,0
673761,1
673762,0
673763,0
673764,0
673765,1
673766,0
673767,1
673768,0
673769,1
673770,0
673771,1
673772,0
673773,1
673774,1
673775,1
673776,1
673777,0
673778,0
673779,0
673780,1
673781,0
673782,1
673783,1
673784,0
673785,1
673786,0
673787,1
673788,1
673789,1
673790,0
673791,0
673792,0
